T,P,vis,SMILES,Cation,Anion
293.15,101.325,-1.350927217,CCCCCn1cc[n+](C)c1.O=P([O-])(O)O,CCCCCn1cc[n+](C)c1,O=P([O-])(O)O
343.0,101.325,-3.417326764,CCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCCC[N+](CC)(CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F
333.15,101.325,-2.733368009,CCCn1cc[n+](C)c1C.O=[N+]([O-])c1cn[n-]c1,CCCn1cc[n+](C)c1C,O=[N+]([O-])c1cn[n-]c1
303.15,101.0,-2.400197922,CCC[n+]1ccccc1.F[B-](F)(F)F,CCC[n+]1ccccc1,F[B-](F)(F)F
308.15,101.325,-3.208059532,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F
353.15,101.325,-4.90222942,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccc(C)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
343.15,101.0,-3.811725284,CCn1cc[n+](C)c1.[NH3+]CC(=O)[O-],CCn1cc[n+](C)c1,[NH3+]CC(=O)[O-]
323.15,75000.0,-3.179655112,CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
298.15,101.325,-2.428148316,CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCCCCn1cc[n+](C)c1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
308.15,100.0,-1.864330162,CCCCCCCC[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1,CCCCCCCC[P+](CC)(CC)CC,O=[N+]([O-])c1cn[n-]c1
300.28,101.325,-0.509160344,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F
332.8,101.325,-4.116590171,CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
293.15,101.325,-1.418817553,CCCCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,CCn1cc[n+](C)c1,CCCCOS(=O)(=O)[O-]
318.15,100.0,-3.711329583,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
328.15,101.325,-3.830443018,CCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
327.12,100.0,-3.645436896,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCCn1cc[n+](C)c1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
353.15,101.325,-2.090704734,CCCC[n+]1ccn(CCC#N)c1.[Cl-],CCCC[n+]1ccn(CCC#N)c1,[Cl-]
363.15,101.325,-3.464137181,CCCCCCCCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,CCn1cc[n+](C)c1,CCCCCCCCOS(=O)(=O)[O-]
313.15,101.325,-1.763172012,CCC(=O)[O-].CCCC[n+]1ccn(C)c1,CCCC[n+]1ccn(C)c1,CCC(=O)[O-]
293.15,101.325,-2.445301395,CCCC[n+]1ccn(Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[n+]1ccn(Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
298.0,101.325,-2.659260037,CCCCn1cc[n+](C)c1.O=C([O-])C(F)(F)F,CCCCn1cc[n+](C)c1,O=C([O-])C(F)(F)F
303.15,102.0,-1.910543005,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCCCn1cc[n+](C)c1,O=[N+]([O-])[O-]
298.199,101.325,-2.011409131,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,CC[n+]1cccc(C)c1,CCOS(=O)(=O)[O-]
353.15,101.325,-3.31869616,CC(O)C(N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC,CC(O)C(N)C(=O)[O-]
313.15,100.0,-3.676160682,CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
303.15,100.0,-3.669076827,CCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,CCCCn1cc[n+](C)c1,N#C[B-](C#N)(C#N)C#N
330.15,100.0,-3.191260658,CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[N+]1(C)CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
333.15,75600.0,-2.131155977,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F
313.15,101.3,-2.989153958,CCCCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCn1cc[n+](C)c1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
363.0,101.325,-4.474141924,CCCCCCCCC[n+]1ccn(C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCC[n+]1ccn(C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F
321.22,101.0,-3.324236341,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
353.15,25000.0,-4.327538449,CCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[n+]1cccc(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
313.15,101.325,-2.063568193,COCC[N+]1(C)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,COCC[N+]1(C)CCOCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
303.0,101.325,-2.292634762,CCCCCCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCn1cc[n+](C)c1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
328.15,101.325,-1.937941979,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=[N+]([O-])c1cnc[n-]1,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,O=[N+]([O-])c1cnc[n-]1
323.75,10400.0,-2.385966702,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F
343.15,150000.0,-1.362577835,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCC[N+]1(C)CCCC1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
328.15,101.0,-3.254503003,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,CC[n+]1ccccc1,CCOS(=O)(=O)[O-]
363.15,101.325,-4.175337721,CC[N+](C)(C)CCOC(C)=O.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CC[N+](C)(C)CCOC(C)=O,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F
313.15,101.325,-3.299272762,CCc1cccc[n+]1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCc1cccc[n+]1CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
313.55,120.0,-2.972015747,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCCn1cc[n+](C)c1,F[B-](F)(F)F
318.15,101.325,-3.917538186,Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
309.7,101.325,-3.750329416,Cn1cc[n+](CC(CBr)N=[N+]=[N-])c1.N#CNC#N,Cn1cc[n+](CC(CBr)N=[N+]=[N-])c1,N#CNC#N
283.15,101.325,-2.841553023,CCCCn1cc[n+](C)c1.N#CN=C=[N-],CCCCn1cc[n+](C)c1,N#CN=C=[N-]
300.61,6190.0,-1.676646662,CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCCCCn1cc[n+](C)c1,F[B-](F)(F)F
305.63,101.325,-2.461580824,CCP(=O)(O)O.CC[N+]1(C)CCOCC1,CC[N+]1(C)CCOCC1,CC[N+]1(C)CCOCC1
293.0,101.325,-3.405205403,CCC[N+]1(C)CCCC1.N#CN=C=[N-],CCC[N+]1(C)CCCC1,N#CN=C=[N-]
299.25,101.325,-6.014119238,CC(=O)[O-].Cc1cccc[nH+]1,Cc1cccc[nH+]1,CC(=O)[O-]
313.15,101.325,-3.455547976,CC(=O)[O-].N#CCC[NH+]1C=CN=C1,N#CCC[NH+]1C=CN=C1,CC(=O)[O-]
293.0,101.325,-3.324236341,CCn1cc(C)[n+](CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc(C)[n+](CC)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
283.15,101.325,-0.482886255,CC[N+](C)(C)CCOC(C)=O.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CC[N+](C)(C)CCOC(C)=O,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F
303.15,80300.0,-1.715910157,CCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCC[P+](CC)(CC)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
323.15,101.0,-1.667596827,CC[NH+]1C=CN(C)C1.O=C([O-])C1CCCN1,CC[NH+]1C=CN(C)C1,O=C([O-])C1CCCN1
333.15,100.0,-5.083205987,C=Cn1cc[n+](CC(N)=O)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C=Cn1cc[n+](CC(N)=O)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
308.15,101.325,-0.820980552,CCCCCCCCCCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,CCn1cc[n+](C)c1,CCCCCCCCCCOS(=O)(=O)[O-]
298.15,100.0,-1.427116356,CC(=O)[O-].CC[N+]1(C)CCCC1,CC[N+]1(C)CCCC1,CC(=O)[O-]
313.15,101.325,-2.845589615,CCC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCC[N+](C)(C)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
318.15,101.325,-0.198450939,CCCCC(CC)CCC(=O)[O-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCC(CC)CCC(=O)[O-]
318.14,100.0,-3.467337184,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCCn1cc[n+](C)c1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
318.15,100.0,-1.676646662,CCCCCCCC(=O)[O-].CN(C)C(N)=[N+](C)C,CN(C)C(N)=[N+](C)C,CCCCCCCC(=O)[O-]
295.63,101.325,-3.203987212,CCCCCCCCP(=O)([O-])[O-].CCCCCCCC[N+]1(C)CCCCC1,CCCCCCCC[N+]1(C)CCCCC1,CCCCCCCCP(=O)([O-])[O-]
348.15,375900.0,-1.527857925,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
308.15,101.325,-2.989203632,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
323.15,101.325,-2.995732274,CCCCCCCCCC[n+]1ccccc1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCCC[n+]1ccccc1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F
298.15,122430.0,-2.028748427,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
298.15,100.0,-1.890475442,CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,CCCCCCn1cc[n+](C)c1,O=S(=O)([O-])C(F)(F)F
343.15,101.325,-3.586322866,CCCCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,CCn1cc[n+](C)c1,CCCCOS(=O)(=O)[O-]
298.15,125100.0,0.359072069,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F
353.15,101.325,-3.329807386,CCCCNC(=O)C[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCNC(=O)C[n+]1ccn(CC)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
353.15,100.0,-0.452556716,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CNC1CCCCC1,CCCC[N+](CCCC)(CCCC)CCCC,O=S(=O)([O-])CC(O)CNC1CCCCC1
303.15,101.325,1.939604596,CCCC[n+]1ccn(CCC#N)c1.[Cl-],CCCC[n+]1ccn(CCC#N)c1,[Cl-]
332.77,100.0,-3.811725284,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCCn1cc[n+](C)c1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
333.15,101.325,-4.160484365,CCOC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCOC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
293.15,101.0,-0.96233467,CC(N)C(=O)[O-].CCn1cc[n+](C)c1,CCn1cc[n+](C)c1,CC(N)C(=O)[O-]
303.0,101.325,-1.738977284,C1CC[NH2+]CC1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C1CC[NH2+]CC1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F
313.15,40010.0,-2.103734234,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,CCCC[n+]1ccc(C)cc1,F[B-](F)(F)F
298.15,101.325,2.302585093,CC(=O)NC(C(=O)[O-])C(C)C.CCCC[N+]1(C)CCOCC1,CCCC[N+]1(C)CCOCC1,CC(=O)NC(C(=O)[O-])C(C)C
348.15,101.325,-3.953365969,CCCCn1cc[n+](C)c1.N#CS[Zn-2](SC#N)(SC#N)SC#N,CCCCn1cc[n+](C)c1,N#CS[Zn-2](SC#N)(SC#N)SC#N
273.15,100.0,1.857859271,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F
303.15,101.325,-1.650259907,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)C(F)C(F)(F)F,CCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)C(F)C(F)(F)F
343.0,101.325,-4.179902451,CCC[NH+](CC)CC.O=S(=O)([O-])C(F)(F)F,CCC[NH+](CC)CC,O=S(=O)([O-])C(F)(F)F
313.0,101.325,-2.179040907,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F
363.32,101.325,-3.445149269,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F
313.15,100.0,-4.23360663,CCCCC(=O)[O-].OCC[NH2+]c1ccccc1,OCC[NH2+]c1ccccc1,CCCCC(=O)[O-]
343.15,75000.0,-2.499817263,CCCCCCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,CCn1cc[n+](C)c1,CCCCCCOS(=O)(=O)[O-]
348.15,101.325,-4.084592271,CCCCn1cc[n+](C)c1.N#CS[Hg-2](SC#N)(SC#N)SC#N,CCCCn1cc[n+](C)c1,N#CS[Hg-2](SC#N)(SC#N)SC#N
343.15,101.325,-3.267540997,CCCCn1cc[n+](C)c1C.O=S(=O)([O-])O,CCCCn1cc[n+](C)c1C,O=S(=O)([O-])O
293.15,101.325,-1.40853997,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCCCn1cc[n+](C)c1,O=[N+]([O-])[O-]
298.22,4780.0,-3.103317484,CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,CCn1cc[n+](C)c1,O=S(=O)([O-])C(F)(F)F
343.15,101.325,-2.603690186,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=[N+]([O-])c1cn[n-]c1,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,O=[N+]([O-])c1cn[n-]c1
323.15,101000.0,-3.355555024,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
348.15,50700.0,-3.785390354,CCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCC[P+](CC)(CC)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
298.15,101.3,-3.884894338,CCCn1cc[n+](C)c1.N#CNC#N,CCCn1cc[n+](C)c1,N#CNC#N
308.15,101.3,-3.743546855,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
323.15,40050.0,-2.767800206,CCCC[n+]1ccccc1.F[B-](F)(F)F,CCCC[n+]1ccccc1,F[B-](F)(F)F
303.15,101.325,-1.666008264,COCCOCCn1cc[n+](C)c1.F[B-](F)(F)F,COCCOCCn1cc[n+](C)c1,F[B-](F)(F)F
333.0,101.325,-4.429202103,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
353.15,101.0,-4.83458335,CCC[N+]1(C)CCCC1.N#CN=C=[N-],CCC[N+]1(C)CCCC1,N#CN=C=[N-]
348.15,101.325,-4.537511538,CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,CCn1cc[n+](C)c1,O=S(=O)([O-])C(F)(F)F
333.15,25000.0,-3.402197882,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[N+](C)(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
298.15,30580.0,-1.010601411,CCCC[n+]1ccccc1C.F[B-](F)(F)F,CCCC[n+]1ccccc1C,F[B-](F)(F)F
363.15,100.0,-5.037492748,C=CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C=CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
355.15,100.0,-4.427024001,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F
303.0,101.325,-3.064011114,CC[NH+]1C=CN=C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[NH+]1C=CN=C1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
283.15,101.325,-1.845160246,C[n+]1ccn(CCO)c1.F[B-](F)(F)F,C[n+]1ccn(CCO)c1,F[B-](F)(F)F
288.15,101.325,-1.604948007,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F.OCC[n+]1ccccc1,OCC[n+]1ccccc1,OCC[n+]1ccccc1
313.15,101.325,-0.64055473,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.Cl[Fe-](Cl)(Cl)Cl,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,Cl[Fe-](Cl)(Cl)Cl
313.15,101.0,-3.162968193,N#CC(=C=[N-])C#N.OCC[n+]1ccccc1,OCC[n+]1ccccc1,N#CC(=C=[N-])C#N
310.63,101.325,-2.526979426,CCCCCCP(=O)([O-])[O-].CCCCCC[N+]1(C)CCCCC1,CCCCCC[N+]1(C)CCCCC1,CCCCCCP(=O)([O-])[O-]
328.1,101.325,-0.174353387,CCOCC[N+](C)(C)CCC[N+](C)(C)CCCc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCOCC[N+](C)(C)CCC[N+](C)(C)CCCc1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
298.15,101.325,-0.807436327,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
298.15,101.325,-1.315090602,COP(=O)([O-])OC.Cn1cc[n+](C)c1,Cn1cc[n+](C)c1,COP(=O)([O-])OC
308.15,100.0,-2.847484697,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,CCn1cc[n+](C)c1,CCOS(=O)(=O)[O-]
323.15,101.325,-1.446978985,Cn1cc[n+](CCC[n+]2ccn(C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](CCC[n+]2ccn(C)c2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
353.15,101.325,-3.750754858,CCCCCCCC[n+]1ccn(Cc2ccc(C)cc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCC[n+]1ccn(Cc2ccc(C)cc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
315.15,101.325,-2.38705425,CCCCC(=O)[O-].CNCCO,CNCCO,CCCCC(=O)[O-]
358.15,101.325,-3.955974893,CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCCCCCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
293.15,101.325,-1.966827397,CCCc1cccc[n+]1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCc1cccc[n+]1CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
313.15,101.325,-4.755993076,CCCC(=O)[O-].CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,CCCC(=O)[O-]
343.15,101.325,-3.091582599,CCCC(=O)[O-].CCCC[n+]1ccn(C)c1,CCCC[n+]1ccn(C)c1,CCCC(=O)[O-]
393.02,101.325,-4.213128098,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F
313.15,100.0,-2.061208773,CCCC[N+](C)(CCCC)CCCC.N#CN=C=[N-],CCCC[N+](C)(CCCC)CCCC,N#CN=C=[N-]
308.1,101.325,0.339325306,CCCCC[N+](C)(C)CCOCC[N+](C)(C)CCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCC[N+](C)(C)CCOCC[N+](C)(C)CCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
298.0,100.0,-3.283414346,CC[NH3+].O=[N+]([O-])[O-],CC[NH3+],O=[N+]([O-])[O-]
328.0,101.325,-3.562599288,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
298.15,100.0,1.280581005,C[N+](C)(C)CCO.NC(CO)C(=O)[O-],C[N+](C)(C)CCO,NC(CO)C(=O)[O-]
328.18,50080.0,-3.708130247,CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,CCn1cc[n+](C)c1,O=S(=O)([O-])C(F)(F)F
303.15,101.325,-4.380427913,CC[NH+]1C=CN(C)C1.N#CC(=C=[N-])C#N,CC[NH+]1C=CN(C)C1,N#CC(=C=[N-])C#N
323.15,200300.0,-1.560647748,CCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCC[P+](CC)(CC)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
348.15,101.325,-4.605170186,CCCCn1cc[n+](C)c1.Cl[Fe-](Cl)(Cl)Cl,CCCCn1cc[n+](C)c1,Cl[Fe-](Cl)(Cl)Cl
380.92,100.0,-4.903576222,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCCn1cc[n+](C)c1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
333.15,100.0,-5.083205987,CCCCC(=O)[O-].OCC[NH2+]c1ccccc1,OCC[NH2+]c1ccccc1,CCCCC(=O)[O-]
